user_id,monthly_income,monthly_outcome,class,active_loans_interval_0,sum_loans_interval_0,delinquencies_interval_0,delinq_sum_interval_0,active_loans_interval_1,sum_loans_interval_1,delinquencies_interval_1,delinq_sum_interval_1,active_loans_interval_2,sum_loans_interval_2,delinquencies_interval_2,delinq_sum_interval_2,active_loans_interval_3,sum_loans_interval_3,delinquencies_interval_3,delinq_sum_interval_3,active_loans_interval_4,sum_loans_interval_4,delinquencies_interval_4,delinq_sum_interval_4,active_loans_interval_5,sum_loans_interval_5,delinquencies_interval_5,delinq_sum_interval_5,active_loans_interval_6,sum_loans_interval_6,delinquencies_interval_6,delinq_sum_interval_6,active_loans_interval_7,sum_loans_interval_7,delinquencies_interval_7,delinq_sum_interval_7,tenure,longest_duration,preferred_institution,preferred_account_type,preferred_credit_type,preferred_payment_freq
582,187407,380204,1,13,5067619.0,0,0.0,13,5067619.0,0,0.0,13,5067619.0,0,0.0,13,5067619.0,0,0.0,13,5067619.0,0,0.0,14,5067619.0,0,0.0,14,5067619.0,0,0.0,18,4821993.0,0,0.0,7227,600.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
583,212148,278130,1,4,194569.0,0,0.0,3,188183.0,0,0.0,3,188183.0,0,0.0,3,188183.0,0,0.0,3,188183.0,0,0.0,4,188183.0,0,0.0,3,126803.0,0,0.0,6,66502.0,0,0.0,2579,120.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
584,171741,227495,1,9,170160.0,0,0.0,9,170160.0,0,0.0,9,170160.0,0,0.0,9,170160.0,0,0.0,10,170160.0,0,0.0,10,170160.0,0,0.0,8,140427.0,0,0.0,10,122679.0,1,608.75,7395,36.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
585,7794,24,0,3,117971.0,0,0.0,3,117971.0,0,0.0,3,117971.0,0,0.0,3,117971.0,0,0.0,3,117971.0,0,0.0,3,117971.0,1,266297.6875,2,6404.0,0,0.0,2,6404.0,0,0.0,2199,60.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
586,16952,20158,1,1,11841.0,0,0.0,1,11841.0,0,0.0,1,11841.0,0,0.0,1,11841.0,0,0.0,1,11841.0,0,0.0,1,11841.0,0,0.0,1,11841.0,0,0.0,3,11841.0,0,0.0,3200,0.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
587,323735,435015,1,4,15389.0,0,0.0,4,15389.0,0,0.0,5,15389.0,0,0.0,3,15389.0,0,0.0,3,15389.0,0,0.0,3,15389.0,0,0.0,4,15389.0,0,0.0,4,15389.0,0,0.0,4868,0.0,BANCO,Revolvente,Línea de Crédito,Mensual
588,2390,1153,0,6,22425.0,0,0.0,6,22425.0,0,0.0,6,22425.0,0,0.0,6,22425.0,0,0.0,6,22425.0,0,0.0,6,22425.0,0,0.0,5,21726.0,1,42000.0,6,20326.0,3,11061162.0,4485,80.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
589,47319,27524,1,4,4638.0,0,0.0,4,4638.0,0,0.0,4,4638.0,0,0.0,4,4638.0,0,0.0,4,4638.0,0,0.0,4,4638.0,0,0.0,3,2890.0,0,0.0,9,2890.0,4,1456716.875,3562,78.0,BANCO,Pagos Fijos,Préstamo Personal ,Semanal
590,2150,5193,0,3,3734.0,0,0.0,3,3734.0,0,0.0,2,219.0,0,0.0,5,219.0,0,0.0,3,219.0,0,0.0,2,219.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,3814,1000.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
591,2625,6251,0,4,448541.0,0,0.0,4,448541.0,0,0.0,4,448541.0,0,0.0,4,448541.0,0,0.0,4,448541.0,1,10294480.0,4,448541.0,1,10200823.75,5,476812.0,1,1066377.8125,18,476812.0,3,7299429.9375,3818,360.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
592,16561,338853,0,4,174848.0,0,0.0,4,174848.0,0,0.0,4,174848.0,0,0.0,4,174848.0,0,0.0,4,174848.0,0,0.0,4,174848.0,0,0.0,4,174848.0,1,113958.0,5,174848.0,0,0.0,2982,48.0,SERVICIOS,Sin Límite Preestablecido,Línea de Crédito,Mensual
593,54589,47787,1,11,373868.0,0,0.0,11,373868.0,0,0.0,11,373868.0,0,0.0,11,373868.0,0,0.0,11,373868.0,0,0.0,10,190556.0,0,0.0,10,190556.0,0,0.0,16,190556.0,0,0.0,9650,48.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
594,20675,75585,0,6,82674.0,0,0.0,6,82674.0,0,0.0,6,82674.0,0,0.0,6,82674.0,0,0.0,6,82674.0,1,69000.0,5,82381.0,0,0.0,6,82381.0,0,0.0,9,82381.0,2,21391261.9375,6552,1000.0,FINANCIERA,Sin Límite Preestablecido,Línea de Crédito,Mensual
595,295228,161442,1,9,93215.0,0,0.0,8,93215.0,0,0.0,9,93215.0,0,0.0,12,93215.0,0,0.0,18,93215.0,1,2945.0,16,71552.0,0,0.0,19,71552.0,0,0.0,7,50.0,2,30114.125,3230,1000.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
596,17108,30405,1,5,237256.0,0,0.0,3,52925.0,0,0.0,3,52925.0,1,52890.0,3,52925.0,0,0.0,3,39844.0,0,0.0,2,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2679,143.0,BANCO,Pagos Fijos,Préstamo Personal ,Quincenal
597,6331,131,0,2,589569.0,0,0.0,2,589569.0,0,0.0,2,589569.0,0,0.0,2,589569.0,0,0.0,2,589569.0,0,0.0,3,589569.0,0,0.0,3,589569.0,0,0.0,4,589569.0,2,517437.5,4356,78.0,COOPERATIVA DE AHORRO Y CREDITO,Quirografiario,Crédito al Consumo,Mensual
598,324,1477,0,7,12322.0,0,0.0,7,12322.0,1,38565.0,7,12322.0,0,0.0,7,12322.0,0,0.0,5,2349.0,1,28755.0,2,0.0,2,2272585.5,5,0.0,1,218541.25,27,0.0,0,0.0,2103,70.0,TIENDAS,Crédito Prendario,Préstamo Personal ,Semanal
599,3876,5023,1,9,305294.0,0,0.0,9,305294.0,0,0.0,9,305294.0,0,0.0,10,305294.0,0,0.0,8,6613.0,0,0.0,6,6613.0,0,0.0,5,5936.0,0,0.0,4,512.0,0,0.0,3726,72.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
600,21513,15886,0,11,51889.0,0,0.0,11,51889.0,0,0.0,11,51889.0,0,0.0,11,51889.0,1,4462920.0,10,51889.0,0,0.0,11,51889.0,8,14525292.4375,9,51889.0,0,0.0,8,36709.0,0,0.0,1435,80.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
601,335,35,0,2,9869.0,0,0.0,2,9869.0,0,0.0,2,9869.0,0,0.0,2,9869.0,0,0.0,2,9869.0,1,2765861.0,2,9869.0,0,0.0,3,15874.0,1,1261050.0,3,14020.0,1,10514.0,3191,52.0,TIENDAS,Pagos Fijos,Línea de Crédito,Semanal
602,417,1888,0,5,45627.0,0,0.0,5,45627.0,0,0.0,5,45627.0,0,0.0,5,45627.0,0,0.0,5,45627.0,0,0.0,7,45627.0,0,0.0,6,28497.0,0,0.0,5,28497.0,1,333130.0,2652,128.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
603,39087,69620,1,7,129119.0,0,0.0,7,129119.0,0,0.0,7,129119.0,0,0.0,7,129119.0,0,0.0,10,129119.0,1,1065.3125,9,82856.0,0,0.0,8,63697.0,0,0.0,11,63697.0,0,0.0,1453,19.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
604,283,16794,0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,2,0.0,0,0.0,2232,4.0,TIENDAS,Sin Límite Preestablecido,Línea de Crédito,Mensual
605,207,1010,0,5,13907.0,0,0.0,5,13907.0,0,0.0,5,13907.0,1,5313.0,4,11451.0,1,7035.0,3,9680.0,0,0.0,2,7738.0,1,0.0,2,1201.0,0,0.0,3,12379.0,1,268763.125,3251,48.0,BANCO,Pagos Fijos,Línea de Crédito,Mensual
606,668322,192596,0,3,39468.0,0,0.0,3,39468.0,0,0.0,3,39468.0,0,0.0,3,39468.0,0,0.0,3,39468.0,0,0.0,3,39468.0,0,0.0,3,39468.0,0,0.0,4,39468.0,0,0.0,7458,180.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
607,37167,39577,0,15,459337.0,1,83420.0,16,459337.0,0,0.0,16,459337.0,0,0.0,20,459337.0,1,54726.625,18,456475.0,4,4966060.75,18,456475.0,0,0.0,20,456475.0,1,102665.6875,21,450439.0,1,16125.0,2383,360.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
608,12267,53030,1,3,310456.0,0,0.0,3,310456.0,0,0.0,3,310456.0,0,0.0,3,310456.0,0,0.0,5,310456.0,0,0.0,5,310456.0,0,0.0,5,310456.0,2,1624.0,4,310456.0,1,1785.0,3317,360.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
609,1568780,1562459,1,6,1293113.0,0,0.0,6,1293113.0,0,0.0,6,1293113.0,0,0.0,7,1293113.0,0,0.0,7,1293113.0,0,0.0,7,1264894.0,0,0.0,9,1264894.0,0,0.0,10,1189661.0,0,0.0,2740,450.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
610,25440,83894,1,7,212197.0,0,0.0,7,212197.0,0,0.0,7,212197.0,0,0.0,7,212197.0,0,0.0,9,212197.0,0,0.0,9,47115.0,0,0.0,10,47115.0,0,0.0,17,47115.0,1,79128.0,2711,1800.0,BANCO,Revolvente,Préstamo de Nomina,Mensual
611,1314,1507,0,13,71674.0,0,0.0,13,71674.0,0,0.0,13,71674.0,0,0.0,13,71674.0,1,2758638285.0,13,71674.0,1,2693397330.0,11,70919.0,6,13688413.375,11,70919.0,0,0.0,14,70919.0,2,2970821.75,2072,12.0,TIENDAS,Revolvente,Línea de Crédito,Mensual
612,2577,3257,1,4,2427.0,0,0.0,4,2427.0,0,0.0,4,2427.0,0,0.0,4,2427.0,0,0.0,8,2427.0,0,0.0,5,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,2929,44.0,BANCO,Pagos Fijos,Línea de Crédito,Quincenal
613,153658,154280,0,5,665027.0,0,0.0,5,665027.0,0,0.0,5,665027.0,0,0.0,5,665027.0,0,0.0,6,665027.0,0,0.0,5,7202.0,0,0.0,5,7202.0,0,0.0,10,7202.0,0,0.0,4280,2.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
614,149921,11099,0,9,53565.0,0,0.0,9,53565.0,0,0.0,9,53565.0,0,0.0,9,53565.0,0,0.0,9,53565.0,0,0.0,23,53565.0,4,31683.0,4,6058.0,0,0.0,0,0.0,0,0.0,701,12.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Una sola exhibición
615,9,590,0,14,529244.0,0,0.0,14,529244.0,0,0.0,14,529244.0,0,0.0,14,529244.0,0,0.0,15,529244.0,2,77316728.75,17,529244.0,1,4159071.3125,17,59431.0,0,0.0,14,37759.0,3,5424997.375,4187,360.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
616,97752,76887,0,2,4324.0,0,0.0,2,4324.0,0,0.0,2,4324.0,0,0.0,2,4324.0,0,0.0,2,4324.0,1,53843.9375,2,4324.0,0,0.0,2,4324.0,0,0.0,2,0.0,1,12844.625,1518,0.0,TIENDAS,Revolvente,Línea de Crédito,Mensual
617,389432,258170,1,9,139587.0,0,0.0,9,139587.0,0,0.0,9,139587.0,0,0.0,9,139587.0,0,0.0,9,139587.0,0,0.0,9,139587.0,0,0.0,9,139587.0,0,0.0,11,139587.0,0,0.0,6629,95.0,BANCO,Revolvente,Línea de Crédito,Mensual
618,12182,14486,1,20,383265.0,0,0.0,20,383265.0,0,0.0,20,383265.0,0,0.0,19,373265.0,0,0.0,18,370066.0,0,0.0,18,370066.0,0,0.0,18,370066.0,0,0.0,19,370066.0,0,0.0,2342,360.0,GOBIERNO,Pagos Fijos,Préstamo Personal ,Mensual
619,1175,174,0,9,24944.0,0,0.0,9,24944.0,0,0.0,9,24944.0,0,0.0,9,24944.0,0,0.0,9,24944.0,1,2621034.0,9,24944.0,1,1578793.125,9,24944.0,1,4057379.625,13,24748.0,7,7761715.9375,2775,24.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
620,31287,34261,1,10,298292.0,0,0.0,10,298292.0,0,0.0,8,246066.0,0,0.0,8,246066.0,0,0.0,8,199002.0,0,0.0,5,50349.0,0,0.0,4,50349.0,0,0.0,3,21387.0,0,0.0,2266,48.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
621,16872,9724,1,5,158552.0,0,0.0,5,158552.0,0,0.0,5,158552.0,0,0.0,5,158552.0,0,0.0,7,158552.0,0,0.0,6,153768.0,0,0.0,6,153768.0,0,0.0,5,152511.0,1,3147300.0,3243,65.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
622,28239,5675,1,4,255752.0,0,0.0,4,255752.0,0,0.0,4,255752.0,0,0.0,4,255752.0,0,0.0,4,255752.0,1,845188.5,5,255752.0,0,0.0,5,255752.0,0,0.0,6,255752.0,0,0.0,1632,360.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
623,158216,1470,0,3,12916.0,0,0.0,3,12916.0,0,0.0,3,12916.0,0,0.0,3,12916.0,0,0.0,3,12916.0,2,1643897963.5,3,12916.0,0,0.0,2,6212.0,0,0.0,2,6212.0,0,0.0,6352,78.0,TIENDAS,Pagos Fijos,Crédito al Consumo,Semanal
624,20751,38,0,10,169023.0,0,0.0,10,169023.0,0,0.0,10,169023.0,0,0.0,10,169023.0,0,0.0,10,169023.0,0,0.0,10,169023.0,1,6900441795.0,12,169023.0,1,92651.75,20,169023.0,6,39404068.25,4810,78.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
625,5521,4016,1,2,3994.0,0,0.0,2,3994.0,0,0.0,2,3994.0,0,0.0,2,3994.0,0,0.0,2,3994.0,0,0.0,2,3994.0,0,0.0,4,23107.0,0,0.0,3,3994.0,0,0.0,2251,36.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
626,2943,7018,0,11,104622.0,0,0.0,12,72022.0,0,0.0,12,59802.0,0,0.0,18,59802.0,1,1068721.5,37,59802.0,4,20404.0,35,56175.0,3,13698.0,17,44047.0,0,0.0,8,2055.0,2,1225.0,2495,128.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Una sola exhibición
627,213788,185040,1,13,990679.0,0,0.0,13,990679.0,0,0.0,13,990679.0,0,0.0,13,990679.0,0,0.0,13,990679.0,0,0.0,10,383761.0,0,0.0,11,383761.0,0,0.0,16,405139.0,0,0.0,4700,156.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
628,522,1883,1,5,66637.0,0,0.0,5,66637.0,0,0.0,5,66637.0,0,0.0,5,66637.0,1,45017.0625,6,66637.0,0,0.0,5,63788.0,0,0.0,3,43990.0,0,0.0,1,0.0,0,0.0,4672,70.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
629,921067,459934,1,17,1673126.0,0,0.0,17,1673126.0,0,0.0,17,1673126.0,0,0.0,17,1673126.0,0,0.0,19,1673126.0,0,0.0,17,1175278.0,1,1542991320.0,14,522321.0,0,0.0,13,341359.0,0,0.0,5593,72.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
630,1076177,878688,1,4,297813.0,0,0.0,4,297813.0,0,0.0,4,297813.0,0,0.0,4,297813.0,0,0.0,4,297813.0,0,0.0,5,297813.0,0,0.0,5,297813.0,0,0.0,8,297813.0,0,0.0,9676,360.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
631,290,663,1,7,835107.0,0,0.0,7,835107.0,0,0.0,7,835107.0,0,0.0,7,835107.0,0,0.0,8,835107.0,0,0.0,8,835107.0,2,3398194.6875,10,835107.0,0,0.0,10,835107.0,0,0.0,3021,360.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
632,4333,5128,1,13,242723.0,0,0.0,13,242723.0,0,0.0,13,242723.0,0,0.0,13,242723.0,0,0.0,18,242723.0,2,228179.75,17,242723.0,0,0.0,11,211050.0,0,0.0,8,194361.0,2,84738.0,1911,60.0,FINANCIERA,Pagos Fijos,Grupo Solidario,Mensual
633,103344,78989,0,10,42468.0,0,0.0,10,42468.0,0,0.0,10,42468.0,0,0.0,10,42468.0,0,0.0,10,42468.0,2,1047593.5,9,42468.0,1,106835.625,10,42468.0,1,60984.0,15,32028.0,1,12138.0,3921,78.0,TIENDAS,Revolvente,Línea de Crédito,Semanal
634,211189,62202,1,12,246671.0,0,0.0,12,246671.0,0,0.0,12,246671.0,0,0.0,12,246671.0,0,0.0,12,246671.0,0,0.0,12,203632.0,0,0.0,6,1986.0,0,0.0,5,0.0,1,12138.0,6369,72.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
635,219090,6206,1,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,2923,1.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
636,2685313,3283884,1,5,139545.0,0,0.0,5,139545.0,0,0.0,5,139545.0,0,0.0,5,139545.0,0,0.0,5,139545.0,0,0.0,5,139545.0,0,0.0,5,139545.0,0,0.0,3,493.0,0,0.0,1691,0.0,BANCO,Sin Límite Preestablecido,Tarjeta de Crédito,Mensual
637,15511,5313,0,20,356001.0,3,18393442307.625,19,356001.0,0,0.0,22,356001.0,0,0.0,24,412271.0,0,0.0,23,412271.0,3,16042377640.3125,25,412271.0,2,2191679398.625,23,433676.0,0,0.0,23,369517.0,0,0.0,4875,360.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
638,1180,9880,1,4,293994.0,0,0.0,4,293994.0,0,0.0,4,293994.0,0,0.0,4,293994.0,0,0.0,4,293994.0,0,0.0,4,293994.0,0,0.0,5,293994.0,0,0.0,6,293994.0,0,0.0,2103,360.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
639,8753,6164,1,5,52001.0,1,2500.0,5,38990.0,0,0.0,6,38990.0,0,0.0,7,38990.0,1,730.0,6,38990.0,1,2538.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,1886,18.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
640,65943,96769,1,22,2093238.0,0,0.0,22,2093238.0,0,0.0,22,2093238.0,0,0.0,22,2093238.0,0,0.0,22,2093238.0,0,0.0,25,2093238.0,0,0.0,25,1978814.0,0,0.0,28,1577830.0,0,0.0,3887,600.0,BANCO,Revolvente,Línea de Crédito,Mensual
641,2731,734,0,3,11588.0,0,0.0,3,11588.0,0,0.0,3,11588.0,0,0.0,3,11588.0,0,0.0,4,11588.0,0,0.0,3,11588.0,1,580659840.0,3,11588.0,0,0.0,3,11588.0,0,0.0,4140,0.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
642,13408,18192,0,4,23874.0,0,0.0,4,23874.0,0,0.0,4,23874.0,0,0.0,4,23874.0,0,0.0,4,23874.0,0,0.0,4,23874.0,2,3184888.6875,4,23874.0,0,0.0,4,23874.0,0,0.0,4471,52.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
643,3603,7045,0,11,170424.0,0,0.0,11,170424.0,0,0.0,11,170424.0,0,0.0,11,170424.0,0,0.0,11,170424.0,0,0.0,11,170424.0,0,0.0,10,109120.0,0,0.0,8,99115.0,4,147302036.1875,3107,78.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
644,85942,1026158,1,15,1497777.0,0,0.0,17,1497777.0,0,0.0,17,1497777.0,0,0.0,17,1497777.0,1,620377.125,18,1497777.0,1,223493796.5,19,1497777.0,0,0.0,22,1497777.0,0,0.0,32,1497777.0,2,11271615.0,6748,360.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
645,1814,50177,1,6,173336.0,0,0.0,6,173336.0,0,0.0,6,173336.0,0,0.0,6,173336.0,0,0.0,6,173336.0,0,0.0,9,173336.0,0,0.0,9,172886.0,0,0.0,9,172886.0,0,0.0,1599,0.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
646,138201,37990,1,10,754813.0,0,0.0,10,754813.0,0,0.0,10,754813.0,0,0.0,10,754813.0,0,0.0,10,754813.0,0,0.0,10,754813.0,0,0.0,12,754813.0,0,0.0,9,16819.0,0,0.0,4089,360.0,FINANCIERA,Pagos Fijos,Línea de Crédito,Mensual
647,35,1900,0,2,67405.0,0,0.0,2,67405.0,0,0.0,2,67405.0,0,0.0,2,67405.0,0,0.0,2,67405.0,0,0.0,2,67405.0,0,0.0,2,67405.0,0,0.0,2,67405.0,0,0.0,5891,0.0,TIENDAS,Sin Límite Preestablecido,Línea de Crédito,Mensual
648,16848,8776,1,15,33790.0,0,0.0,15,33790.0,0,0.0,15,33790.0,0,0.0,15,33790.0,0,0.0,15,33790.0,0,0.0,15,33790.0,0,0.0,13,28156.0,0,0.0,8,26629.0,0,0.0,3654,14.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Quincenal
649,12855,13516,1,4,156549.0,0,0.0,4,156549.0,0,0.0,4,156549.0,0,0.0,4,156549.0,0,0.0,5,156549.0,0,0.0,3,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,2860,19.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
650,8758,2543,0,6,50232.0,0,0.0,6,50232.0,0,0.0,6,50232.0,0,0.0,6,50232.0,1,421498.0,6,50232.0,0,0.0,6,50232.0,0,0.0,6,50232.0,0,0.0,3,1500.0,0,0.0,4135,65.0,BANCO,Pagos Fijos,Tarjeta de Crédito,Mensual
651,6046,1424,0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,3,0.0,1,1347.0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,1,0.0,0,0.0,747,1.0,GOBIERNO,Sin Límite Preestablecido,Préstamo Personal ,Mensual
652,14587,5278,0,4,12281.0,0,0.0,4,12281.0,0,0.0,4,12281.0,0,0.0,4,12281.0,0,0.0,4,12281.0,0,0.0,4,12281.0,0,0.0,4,12281.0,1,164210.3125,3,12281.0,2,6021991.8125,2232,12.0,TIENDAS,Sin Límite Preestablecido,Línea de Crédito,Mensual
653,3500,7444,1,7,162121.0,0,0.0,7,162121.0,0,0.0,7,162121.0,0,0.0,7,162121.0,0,0.0,9,162121.0,0,0.0,5,76584.0,2,1344.0,2,40802.0,0,0.0,1,0.0,1,15372.0,1559,80.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
654,30003,3603,1,7,825916.0,0,0.0,7,825916.0,0,0.0,7,825916.0,0,0.0,7,825916.0,0,0.0,7,825916.0,0,0.0,7,825916.0,0,0.0,8,825916.0,0,0.0,12,812353.0,0,0.0,5666,360.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
655,45225,52,0,4,17777.0,0,0.0,4,17777.0,0,0.0,4,17777.0,0,0.0,4,17777.0,1,27868575.0,3,17581.0,0,0.0,3,17581.0,0,0.0,4,23589.0,1,1177568.0,4,23589.0,0,0.0,6377,39.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
656,3374,10193,0,8,217198.0,0,0.0,8,217198.0,0,0.0,8,217198.0,0,0.0,8,217198.0,0,0.0,8,217198.0,4,941188.375,8,217198.0,1,0.0,10,217198.0,0,0.0,14,215078.0,0,0.0,5588,360.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
657,5128,67373,1,12,928168.0,0,0.0,12,928168.0,0,0.0,12,928168.0,0,0.0,16,928168.0,1,18414.6875,23,366897.0,0,0.0,23,235469.0,0,0.0,22,211419.0,0,0.0,30,211419.0,0,0.0,4074,52.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
658,2540,9458,1,6,240330.0,0,0.0,6,240330.0,0,0.0,6,240330.0,0,0.0,6,240330.0,0,0.0,6,236146.0,0,0.0,4,650.0,0,0.0,4,650.0,0,0.0,10,650.0,1,30.4375,3360,26.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Catorcenal
659,799,6556,0,6,23432.0,0,0.0,6,23432.0,0,0.0,6,23432.0,0,0.0,6,23432.0,0,0.0,6,23432.0,0,0.0,12,23432.0,0,0.0,10,11422.0,0,0.0,3,8048.0,0,0.0,1510,12.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
660,1237955,881987,1,13,5101304.0,0,0.0,13,5101304.0,0,0.0,13,5101304.0,0,0.0,13,5101304.0,0,0.0,15,5101304.0,0,0.0,15,4212306.0,0,0.0,15,4212306.0,0,0.0,34,4143359.0,0,0.0,4952,240.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
661,37516,40568,1,18,497992.0,0,0.0,18,497992.0,0,0.0,18,497992.0,0,0.0,18,497992.0,0,0.0,18,497992.0,0,0.0,18,497992.0,0,0.0,18,497992.0,0,0.0,18,497992.0,0,0.0,7270,119.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
662,1947,2654,0,3,5681.0,0,0.0,3,5681.0,0,0.0,3,5681.0,0,0.0,3,5681.0,0,0.0,3,5681.0,0,0.0,3,5681.0,0,0.0,3,5681.0,0,0.0,3,4844.0,2,2197222.25,3685,60.0,COMUNICACIONES,Revolvente,Línea de Crédito,Mensual
663,3949,24763,1,5,25584.0,0,0.0,5,25584.0,0,0.0,5,25584.0,0,0.0,5,25584.0,0,0.0,5,25584.0,0,0.0,6,25584.0,2,145460.8125,0,0.0,0,0.0,2,0.0,0,0.0,4572,96.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
664,26213,9647,0,7,333393.0,0,0.0,7,333393.0,0,0.0,7,333393.0,0,0.0,7,333393.0,0,0.0,8,333393.0,1,8552.9375,7,326351.0,0,0.0,6,326351.0,0,0.0,5,326351.0,1,1356903.75,6352,360.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Quincenal
665,21977,57793,1,18,441318.0,0,0.0,18,441318.0,0,0.0,18,441318.0,0,0.0,18,441318.0,0,0.0,18,441318.0,0,0.0,19,441318.0,0,0.0,20,256840.0,0,0.0,22,218214.0,1,30589.6875,6739,72.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
666,208688,198559,0,9,114859.0,0,0.0,9,114859.0,0,0.0,9,114859.0,0,0.0,9,114859.0,0,0.0,9,114859.0,0,0.0,6,96563.0,1,4775948.125,7,96563.0,0,0.0,8,123868.0,2,14169965.0625,3064,360.0,TIENDAS,Revolvente,Línea de Crédito,Mensual
667,14638,1685,0,3,139811.0,0,0.0,3,139811.0,0,0.0,3,139811.0,0,0.0,3,139811.0,0,0.0,4,139811.0,1,15147708.875,5,139811.0,1,9962619.875,5,139811.0,0,0.0,7,114633.0,0,0.0,4064,119.0,FONDOS Y FIDEICOMISOS,Pagos Fijos,Préstamo Personal ,Mensual
668,760,5684,0,6,9354.0,0,0.0,6,9354.0,0,0.0,6,9354.0,0,0.0,6,9354.0,0,0.0,6,9354.0,0,0.0,6,9354.0,0,0.0,5,7131.0,0,0.0,4,7131.0,1,2782474.5,1157,16.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
669,153,21984,1,10,622766.0,0,0.0,10,622766.0,0,0.0,10,622766.0,0,0.0,12,622766.0,0,0.0,14,622766.0,0,0.0,13,406006.0,0,0.0,13,406006.0,0,0.0,13,360063.0,0,0.0,2334,900.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
